signal_type,id_cliente,familia,month,prediccion,urgency,signal,categoria,signal_date,restock_date,metadata
type_1_model_prediction,27964,Familia C1,2026-01,1.080663800239563,,Esta semana el cliente 27964 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,28119,Familia C1,2026-01,1.2099649906158447,,Esta semana el cliente 28119 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,28342,Familia C1,2026-01,1.5046330690383911,,Esta semana el cliente 28342 podria comprar 2 unidades de Familia C1.,,,,
type_1_model_prediction,28357,Familia C1,2026-01,1.3363335132598877,,Esta semana el cliente 28357 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,28420,Familia C1,2026-01,1.1185086965560913,,Esta semana el cliente 28420 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,28477,Familia C1,2026-01,1.2577065229415894,,Esta semana el cliente 28477 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,28478,Familia C1,2026-01,1.1731135845184326,,Esta semana el cliente 28478 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,28706,Familia C1,2026-01,1.0088077783584595,,Esta semana el cliente 28706 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,28873,Familia C1,2026-01,1.474534034729004,,Esta semana el cliente 28873 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,29144,Familia C1,2026-01,1.433186650276184,,Esta semana el cliente 29144 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,29437,Familia C1,2026-01,1.327760934829712,,Esta semana el cliente 29437 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,29477,Familia C1,2026-01,1.2733899354934692,,Esta semana el cliente 29477 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,29669,Familia C1,2026-01,1.2146841287612915,,Esta semana el cliente 29669 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,29716,Familia C1,2026-01,1.3297659158706665,,Esta semana el cliente 29716 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,29734,Familia C1,2026-01,1.18851900100708,,Esta semana el cliente 29734 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,29747,Familia C1,2026-01,1.153885841369629,,Esta semana el cliente 29747 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,29967,Familia C1,2026-01,1.1398942470550537,,Esta semana el cliente 29967 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,29981,Familia C1,2026-01,1.431725025177002,,Esta semana el cliente 29981 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,30224,Familia C1,2026-01,1.3074283599853516,,Esta semana el cliente 30224 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,30266,Familia C1,2026-01,1.6024104356765747,,Esta semana el cliente 30266 podria comprar 2 unidades de Familia C1.,,,,
type_1_model_prediction,30282,Familia C1,2026-01,1.4652512073516846,,Esta semana el cliente 30282 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,30335,Familia C1,2026-01,1.0906130075454712,,Esta semana el cliente 30335 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,30352,Familia C1,2026-01,1.195417881011963,,Esta semana el cliente 30352 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,30444,Familia C1,2026-01,1.134700059890747,,Esta semana el cliente 30444 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,30454,Familia C1,2026-01,1.009997844696045,,Esta semana el cliente 30454 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,30562,Familia C1,2026-01,1.1288881301879883,,Esta semana el cliente 30562 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,30573,Familia C1,2026-01,1.3744652271270752,,Esta semana el cliente 30573 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,30607,Familia C1,2026-01,1.1949950456619263,,Esta semana el cliente 30607 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,30618,Familia C1,2026-01,1.4293594360351562,,Esta semana el cliente 30618 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,30628,Familia C1,2026-01,1.4479490518569946,,Esta semana el cliente 30628 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,30682,Familia C1,2026-01,1.2970516681671143,,Esta semana el cliente 30682 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,30696,Familia C1,2026-01,1.0622166395187378,,Esta semana el cliente 30696 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,30711,Familia C1,2026-01,1.3271594047546387,,Esta semana el cliente 30711 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,30746,Familia C1,2026-01,1.1350228786468506,,Esta semana el cliente 30746 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,30806,Familia C1,2026-01,1.0240912437438965,,Esta semana el cliente 30806 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,30906,Familia C1,2026-01,1.204630732536316,,Esta semana el cliente 30906 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,31062,Familia C1,2026-01,1.1660411357879639,,Esta semana el cliente 31062 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,31063,Familia C1,2026-01,1.4315872192382812,,Esta semana el cliente 31063 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,31203,Familia C1,2026-01,1.1205568313598633,,Esta semana el cliente 31203 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,31524,Familia C1,2026-01,1.1201114654541016,,Esta semana el cliente 31524 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,31610,Familia C1,2026-01,1.2379217147827148,,Esta semana el cliente 31610 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,31639,Familia C1,2026-01,1.144601821899414,,Esta semana el cliente 31639 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,31803,Familia C1,2026-01,1.235929250717163,,Esta semana el cliente 31803 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,31848,Familia C1,2026-01,1.2823562622070312,,Esta semana el cliente 31848 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,31849,Familia C1,2026-01,1.0796113014221191,,Esta semana el cliente 31849 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,31888,Familia C1,2026-01,1.0110276937484741,,Esta semana el cliente 31888 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,32005,Familia C1,2026-01,1.1567951440811157,,Esta semana el cliente 32005 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,32014,Familia C1,2026-01,1.2401772737503052,,Esta semana el cliente 32014 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,32042,Familia C1,2026-01,1.2109252214431763,,Esta semana el cliente 32042 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,32269,Familia C1,2026-01,1.193060278892517,,Esta semana el cliente 32269 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,32457,Familia C1,2026-01,1.3476622104644775,,Esta semana el cliente 32457 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,32548,Familia C1,2026-01,1.1867434978485107,,Esta semana el cliente 32548 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,32600,Familia C1,2026-01,1.3219001293182373,,Esta semana el cliente 32600 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,32652,Familia C1,2026-01,1.5676937103271484,,Esta semana el cliente 32652 podria comprar 2 unidades de Familia C1.,,,,
type_1_model_prediction,32845,Familia C1,2026-01,1.236960768699646,,Esta semana el cliente 32845 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,33122,Familia C1,2026-01,1.1125085353851318,,Esta semana el cliente 33122 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,33160,Familia C1,2026-01,1.0145336389541626,,Esta semana el cliente 33160 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,33211,Familia C1,2026-01,1.276624083518982,,Esta semana el cliente 33211 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,33218,Familia C1,2026-01,1.1061469316482544,,Esta semana el cliente 33218 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,33393,Familia C1,2026-01,1.2386887073516846,,Esta semana el cliente 33393 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,33558,Familia C1,2026-01,1.4380019903182983,,Esta semana el cliente 33558 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,34045,Familia C1,2026-01,1.340287446975708,,Esta semana el cliente 34045 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,34172,Familia C1,2026-01,1.076070785522461,,Esta semana el cliente 34172 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,34185,Familia C1,2026-01,1.300572395324707,,Esta semana el cliente 34185 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,34301,Familia C1,2026-01,1.2665940523147583,,Esta semana el cliente 34301 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,34365,Familia C1,2026-01,1.0826863050460815,,Esta semana el cliente 34365 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,34375,Familia C1,2026-01,1.0374488830566406,,Esta semana el cliente 34375 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,34441,Familia C1,2026-01,1.5320241451263428,,Esta semana el cliente 34441 podria comprar 2 unidades de Familia C1.,,,,
type_1_model_prediction,34761,Familia C1,2026-01,1.20621919631958,,Esta semana el cliente 34761 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,34817,Familia C1,2026-01,1.2472805976867676,,Esta semana el cliente 34817 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,34962,Familia C1,2026-01,1.1008687019348145,,Esta semana el cliente 34962 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,34987,Familia C1,2026-01,1.4362561702728271,,Esta semana el cliente 34987 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,35039,Familia C1,2026-01,1.5596457719802856,,Esta semana el cliente 35039 podria comprar 2 unidades de Familia C1.,,,,
type_1_model_prediction,35117,Familia C1,2026-01,1.044406533241272,,Esta semana el cliente 35117 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,35122,Familia C1,2026-01,1.1849427223205566,,Esta semana el cliente 35122 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,35226,Familia C1,2026-01,1.3301464319229126,,Esta semana el cliente 35226 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,35239,Familia C1,2026-01,1.1703401803970337,,Esta semana el cliente 35239 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,35264,Familia C1,2026-01,1.2961573600769043,,Esta semana el cliente 35264 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,35266,Familia C1,2026-01,1.1908581256866455,,Esta semana el cliente 35266 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,35333,Familia C1,2026-01,1.3945297002792358,,Esta semana el cliente 35333 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,35425,Familia C1,2026-01,1.001854658126831,,Esta semana el cliente 35425 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,35536,Familia C1,2026-01,1.3445982933044434,,Esta semana el cliente 35536 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,35544,Familia C1,2026-01,1.025087594985962,,Esta semana el cliente 35544 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,35568,Familia C1,2026-01,1.4257011413574219,,Esta semana el cliente 35568 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,35570,Familia C1,2026-01,1.3160933256149292,,Esta semana el cliente 35570 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,35590,Familia C1,2026-01,1.285370111465454,,Esta semana el cliente 35590 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,35666,Familia C1,2026-01,1.2387229204177856,,Esta semana el cliente 35666 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,35676,Familia C1,2026-01,1.4408972263336182,,Esta semana el cliente 35676 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,35742,Familia C1,2026-01,1.033215045928955,,Esta semana el cliente 35742 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,35748,Familia C1,2026-01,1.0066090822219849,,Esta semana el cliente 35748 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,35868,Familia C1,2026-01,1.039952278137207,,Esta semana el cliente 35868 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,35907,Familia C1,2026-01,1.0385241508483887,,Esta semana el cliente 35907 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,35934,Familia C1,2026-01,1.0302670001983643,,Esta semana el cliente 35934 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,36095,Familia C1,2026-01,1.3853213787078857,,Esta semana el cliente 36095 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,36249,Familia C1,2026-01,1.086364507675171,,Esta semana el cliente 36249 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,36250,Familia C1,2026-01,1.3753454685211182,,Esta semana el cliente 36250 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,36329,Familia C1,2026-01,1.4322335720062256,,Esta semana el cliente 36329 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,36374,Familia C1,2026-01,1.3916923999786377,,Esta semana el cliente 36374 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,36382,Familia C1,2026-01,1.1887929439544678,,Esta semana el cliente 36382 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,36474,Familia C1,2026-01,1.0494043827056885,,Esta semana el cliente 36474 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,36486,Familia C1,2026-01,1.0895602703094482,,Esta semana el cliente 36486 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,36544,Familia C1,2026-01,1.2236741781234741,,Esta semana el cliente 36544 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,36590,Familia C1,2026-01,1.3516147136688232,,Esta semana el cliente 36590 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,36608,Familia C1,2026-01,1.5601378679275513,,Esta semana el cliente 36608 podria comprar 2 unidades de Familia C1.,,,,
type_1_model_prediction,36612,Familia C1,2026-01,1.4346485137939453,,Esta semana el cliente 36612 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,36633,Familia C1,2026-01,1.1560463905334473,,Esta semana el cliente 36633 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,36639,Familia C1,2026-01,1.1449451446533203,,Esta semana el cliente 36639 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,36706,Familia C1,2026-01,1.2223453521728516,,Esta semana el cliente 36706 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,36713,Familia C1,2026-01,1.1666178703308105,,Esta semana el cliente 36713 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,36827,Familia C1,2026-01,1.257370948791504,,Esta semana el cliente 36827 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,36908,Familia C1,2026-01,1.0362716913223267,,Esta semana el cliente 36908 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,36940,Familia C1,2026-01,1.5204319953918457,,Esta semana el cliente 36940 podria comprar 2 unidades de Familia C1.,,,,
type_1_model_prediction,36963,Familia C1,2026-01,1.150641679763794,,Esta semana el cliente 36963 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,36967,Familia C1,2026-01,1.1367056369781494,,Esta semana el cliente 36967 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,36981,Familia C1,2026-01,1.4247417449951172,,Esta semana el cliente 36981 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,37042,Familia C1,2026-01,1.1302390098571777,,Esta semana el cliente 37042 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,37067,Familia C1,2026-01,1.0118093490600586,,Esta semana el cliente 37067 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,37148,Familia C1,2026-01,1.254683017730713,,Esta semana el cliente 37148 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,37218,Familia C1,2026-01,1.019209861755371,,Esta semana el cliente 37218 podria comprar 1 unidades de Familia C1.,,,,
type_1_model_prediction,37298,Familia C1,2026-01,1.5814714431762695,,Esta semana el cliente 37298 podria comprar 2 unidades de Familia C1.,,,,
